Niche,Macro_Category,Tender_Count,Unique_Buyers,Source_Count,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,AI_Leverage,Subcontractability,Remote_Feasibility,Low_Entry_Burden,Low_Execution_Pain,Margin_Potential,Repeat_Tenders,Repeat_Buyers,Repeat_Tender_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Repeat_Pct,Recency_Pct,Lean_Pct,Discovery_Score,Easy_Money_Proxy,AI_Leverage_Score,Middleman_Proxy,Score_Contract,Derived_Status,Award_Count,Tender_Award_Linkage_Pct,Award_Value_Coverage_Pct,Bidder_Count_Coverage_Pct,Median_Bidder_Count,Single_Bid_Share_Pct,Competition_Opportunity_Score,Known_Value_Awards,Currency_Cohorts,Relative_Value_Score,Observed_Suppliers,Top_Supplier_Share_Pct,Supplier_HHI,Supplier_Fragmentation_Score,Award_Evidence_Score,Enriched_Opportunity_Score,Easy_Money_Enriched_Score,Expected_Profit_Proxy,AI_Leverage_Enriched_Score,Middleman_Enriched_Score,Enrichment_Contract,Enriched_Status
Photography,VIDEO_AUDIO,195,139,8,15,15.0,32.30769230769231,0.45,0.94,0.2,0.86,0.76,0.78,45,9,23.076923076923077,0.5531914893617021,0.5957446808510638,0.2978723404255319,0.46808510638297873,0.0,48.751170212765956,69.17872340425532,51.02872340425532,78.93617021276596,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,117,48.717948717948715,76.92307692307692,64.95726495726495,3.0,27.631578947368425,57.28947368421053,90,4,21.970548171039074,115,4.71698113207547,0.014778390886436432,96.90258988964044,62.05128205128206,51.9218851604091,70.24670929775681,59.68887027584475,47.84720007961974,70.49948005804599,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Desk research / information collection,RESEARCH_ADMIN,43,30,7,13,20.0,37.2093023255814,0.84,0.84,0.98,0.78,0.78,0.84,14,3,32.55813953488372,0.19148936170212766,0.2127659574468085,0.5957446808510638,0.851063829787234,0.14893617021276595,51.76297872340425,80.05744680851063,59.178723404255315,74.38510638297873,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,41,48.83720930232558,70.73170731707317,60.97560975609756,4.0,36.0,49.3,25,4,29.16282504902591,24,25.64102564102564,0.09270216962524651,82.54437869822486,59.04707884288146,51.32270493102257,72.17796043370272,63.56025051505769,53.68188408247668,66.8838886604007,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Presentation / template design,CONTENT_DESIGN,65,31,6,18,20.0,29.230769230769234,0.88,0.94,0.99,0.94,0.92,0.88,32,5,49.23076923076923,0.2978723404255319,0.23404255319148937,0.851063829787234,0.19148936170212766,0.14893617021276595,53.862659574468076,93.36063829787233,66.37872340425531,84.55106382978724,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,76,46.15384615384615,92.10526315789474,80.26315789473684,3.0,9.836065573770492,51.950819672131146,59,2,23.785257660552976,20,45.94594594594595,0.24032140248356465,65.01095690284879,70.17206477732793,50.898981299894494,78.50736501141613,66.11625646049811,58.73658023814118,72.04428230646234,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Survey data processing / coding,DATA_ADMIN,11,8,4,7,20.0,54.54545454545454,0.88,0.9,0.98,0.84,0.86,0.84,3,1,27.272727272727273,0.0425531914893617,0.0425531914893617,0.46808510638297873,1.0,0.14893617021276595,47.06553191489361,83.78085106382979,54.17021276595745,74.70638297872341,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,3,27.272727272727273,66.66666666666667,0.0,,,50.0,,,50.0,3,33.33333333333333,0.3333333333333333,66.66666666666667,30.90909090909091,49.24488716956802,69.17037717601548,68.58996453900708,51.96460348162476,65.81672469374598,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Online survey setup,RESEARCH_ADMIN,48,36,8,11,60.0,37.5,0.82,0.82,0.99,0.8,0.84,0.84,7,2,14.583333333333334,0.23404255319148937,0.2978723404255319,0.19148936170212766,0.8723404255319149,0.40425531914893614,50.203510638297864,78.06489361702127,56.363829787234046,70.6936170212766,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,21,43.75,76.19047619047619,19.047619047619047,4.5,0.0,33.25,14,2,29.591209699479585,20,9.523809523809524,0.05215419501133785,92.63038548752834,46.07142857142858,47.75704675139514,68.08739216963382,61.57105373958018,49.521933734557194,64.25971392464741,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Event audiovisual / livestream,EVENT_MEDIA,35,23,6,14,40.0,37.142857142857146,0.58,0.96,0.35,0.76,0.56,0.8,0,0,0.0,0.14893617021276595,0.14893617021276595,0.0,0.8297872340425532,0.3829787234042553,37.816489361702125,60.24999999999999,39.31276595744681,71.28936170212766,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,12,31.428571428571427,66.66666666666667,83.33333333333333,4.5,20.0,39.25,3,1,55.00000000000001,10,16.666666666666664,0.11111111111111112,86.11111111111111,57.57142857142857,46.497927220533604,59.66130952380952,61.336111111111116,42.57250759878419,68.95633907463696,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Office / presentation equipment supply,PROCUREMENT_BROKERAGE,99,71,6,16,15.0,33.33333333333333,0.1,0.98,0.75,0.72,0.76,0.52,25,4,25.252525252525253,0.3829787234042553,0.44680851063829785,0.3829787234042553,0.5531914893617021,0.0,44.25712765957447,73.97978723404255,27.891489361702128,71.29787234042554,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,115,51.515151515151516,80.8695652173913,76.52173913043478,13.0,11.363636363636363,0.0,92,3,52.00933798617768,76,2.941176470588235,0.018353517877739325,97.61173587081892,67.82345191040844,43.0823107103162,62.11298855038709,56.4564336155412,30.71661584663856,70.688536497326,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Subtitles / captions,VIDEO_AUDIO,22,16,6,8,85.0,27.27272727272727,0.94,0.95,0.99,0.94,0.95,0.88,0,0,0.0,0.10638297872340426,0.0851063829787234,0.0,0.1276595744680851,0.9148936170212766,42.05212765957447,85.75,54.50425531914893,74.95106382978723,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,10,27.272727272727273,100.0,10.0,3.0,0.0,49.0,8,1,2.5,10,10.0,0.10000000000000002,90.0,43.90909090909091,42.396518375241776,74.8534090909091,60.1875,45.6234332688588,62.48410058027079,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Newsletter / magazine production,PRINT_BROKERAGE,47,27,6,13,20.0,29.78723404255319,0.58,0.96,0.9,0.82,0.82,0.82,5,1,10.638297872340425,0.2127659574468085,0.1702127659574468,0.10638297872340426,0.2978723404255319,0.14893617021276595,36.93340425531915,78.16382978723404,42.17234042553192,73.9659574468085,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,19,31.914893617021278,89.47368421052632,57.89473684210526,3.0,18.181818181818183,54.45454545454545,10,1,10.0,12,16.666666666666664,0.10493827160493827,86.41975308641976,56.97648376259798,42.348410715340535,72.54162681311057,58.9674975523557,39.31491703145679,63.9174960253273,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
Interpretation services,LANGUAGE,235,167,8,14,15.0,23.829787234042556,0.3,0.98,0.6,0.72,0.72,0.68,50,11,21.27659574468085,0.5957446808510638,0.6808510638297872,0.2553191489361702,0.06382978723404255,0.0,46.08042553191489,69.45319148936171,44.98085106382979,76.36170212765958,TENDER_ONLY_DISCOVERY_70_EMPIRICAL_30_HEURISTIC,DERIVED,100,34.8936170212766,61.0,34.0,7.0,2.941176470588235,7.88235294117647,59,3,23.859863923264538,68,9.859154929577464,0.0246875619916683,93.83604443562785,42.45744680851064,39.70213972667074,58.09687725357948,51.039540386831995,37.97668296771371,66.84343509588227,TARGETED_AWARD_ENRICHMENT_V1,DERIVED
